PMID,ADDRESS
32563739,China
32406001,China
33108998,
33240098,Italy
32546849,Korea
32429172,Italy
33110536,Malawi
32702298,UK
33057921,
32621057,China
33251371,India
32655741,Georgia
32319131,Germany
32965368,
33111851,Brazil
32621017,UAE
32664879,USA
33146040,Brazil
32604585,USA
33071468,USA
32448084,China
33281479,United Arab Emirates
32762651,Italy
32812897,Italy
32757030,Deutschland
32115732,China
32847033,Germany
32690988,United Arab Emirates
32724296,Italy
33002209,China
32827394,Italy
33195212,China
32313588,USA
32654359,Italy
32525587,China
32733106,Chile
32879306,China
32762885,Italy
32428385,UK
32577331,USA
32657563,
32379894,China
33031082,Ecuador
32787597,USA
33031763,Germany
32527466,France
32848431,Iran
33033344,Korea
32574871,India
32879082,China
33138834,China
33176598,Italy
32880873,USA
32610168,
32374823,India
32877391,
32570163,Egypt
33123014,India
32789143,Italy
32751853,Brazil
32719203,India
32366817,Netherlands
32423094,Italy
32859676,China
32574708,Oman
32492759,USA
32360322,Australia
32482542,China
33224994,Iran
32653231,Italy
32944357,China
33070539,USA
32339382,Italy
32693111,United States
32714113,
32686943,Thailand
32446324,Germany
32421334,
32807635,Italy
32622993,Netherlands
32515570,Poland
32683336,India
32535301,China
32912591,UK
32035997,Germany
33144786,India
32281328,China
32324360,
32385055,
32409298,Switzerland
32315026,Singapore
32640723,Germany
32396903,Israel
32722754,Portugal
33109874,United States
32568495,Spain
32738184,Germany
32706827,Qatar
33031086,Brazil
32629147,Turkey
32839727,India
32721181,Italy
32945863,United Kingdom
32562793,United Kingdom
32345619,Germany
32714115,USA
32151335,China
32893735,China
32968962,China
32639408,
32785274,India
32348598,Australia
32384917,Poland
33257644,Qatar
32912745,Madrid
32835305,USA
32211279,USA
32759267,Brazil
32277963,India
32541251,
32519136,Italy
32837137,India
32748244,Pakistan
32298981,India
33159850,UK
32818490,Italy
32461067,USA
32739265,Italy
31994742,China
32454231,
32295727,Iran
32329978,China
32856712,USA
32423888,China
33003146,
32694078,Spain
32894566,Russia
32584978,Italy
33162149,China
33225438,United Kingdom
32472990,Cyprus
32384398,United Kingdom
33062719,China
32767265,China
32641644,
32881590,China
32470599,China
32346785,Israel
33002032,India
32571934,Japan
32949534,Israel
32919162,Canada
32314050,UK
32888118,USA
32681858,France
32467616,Netherlands
32269021,
32199142,China
32616763,India
32751615,Italy
32534848,Italy
32126292,Colombia
32562791,China
32684335,Angola
32473831,France
32387343,Italy
33033346,France
32570240,Italy
32574266,Brazil
32405157,Peru
32843866,Bosnia and Herzegovina
32683185,Canada
32843534,USA
32301959,
32425247,France
32442562,China
32785570,
32423449,USA
32419694,Thailand
32069388,Germany
32615258,Italy
32645632,China
32205092,China
32741592,Austria
32553570,Spain
32547309,China
32632851,USA
33128369,
32958531,Italy
33121070,Italy
32318865,USA
32404043,Sweden
32863134,France
32459668,
32838020,Iran
32567262,Korea
32793875,Korea
32396999,USA
33091718,Italy
33124786,USA
32472231,Hong Kong
32957366,
32379923,Japan
32562489,
32462289,USA
32856036,Sweden
32997649,United States
32607399,Iran
32563532,China
32220035,Germany
33012282,Italy
32218340,France
32918943,Egypt
32520311,Austria
32805631,Germany
32615621,
33116037,Georgia
32579021,USA
32437932,
32403008,China
33057894,Italy
32618498,UK
32972126,Canada
32497522,Australia
32835284,
32516940,Poland
32537687,Jordan
32386942,Italy
32779164,Poland
32504743,UK
33107007,Canada
32543353,Taiwan
32471801,India
33211427,
32438383,
32979314,Brazil
32466523,Korea
33171618,Italy
33012160,Korea
32671968,Australia
32735862,
32448039,India
32490013,Argentina
32542123,USA
32428392,Georgia
32643708,
32430427,Australia
32645473,Mexico
32164079,China
32461973,Sudan
32668401,United Kingdom
32223552,Israel
33228750,Austria
32538818,Madrid
32627515,Poland
32332320,China
32951564,Peru
32424429,
32758453,UK
32938838,
32570265,Italy
32749472,Brazil
32493516,UK
32417304,United Kingdom
32305563,France
32389117,India
32771035,Australia
32406687,United States
32783875,India
32861728,Australia
32737100,Iran
32458125,China
32546654,Belgium
32600649,
32303485,France
32613784,
32930052,USA
32568771,China
32533197,France
33045427,Germany
32502806,Germany
32895966,USA
32251794,China
32515130,UK
32661497,USA
33055229,China
32857823,Malaysia
32635598,Spain
32878994,Germany
33173544,Deutschland
33166857,Mexico
33082259,USA
32528760,
32677918,China
32711567,Australia
32933879,Japan
32616514,USA
33010487,France
32502542,Iran
32724171,USA
33269133,
32800895,Japan
33136068,China
32358955,Italy
32790362,Singapore
32834527,Brazil
32670785,Italy
32405028,China
33003939,Germany
32679150,India
32738298,Georgia
32591408,USA
32755882,Belgium
33091590,India
33046011,Spain
32590234,USA
33245703,USA
32771632,Korea
33142828,USA
32277965,China
33090793,United States
33034804,Italy
32654411,USA
32956179,
32473312,China
32512263,USA
32693284,Italy
32785948,India
32425281,UK
32857453,China
33146036,Spain
32678542,Russia
32584894,Germany
33028562,Italy
33180882,China
32579907,Pakistan
32630601,
32582718,United States
32973171,USA
32646015,France
32969849,
32353696,Brazil
32883151,Turkey
32398273,USA
33180803,India
32304395,
32586670,Indonesia
32422081,
33061814,China
32825305,Italy
32540825,France
32683962,USA
32860461,Albania
32603501,China
32722715,Switzerland
32499548,France
32966857,USA
32629703,
33059757,Qatar
32582617,China
32641860,Germany
32799338,Portugal
32474332,United States
33034281,
33068387,China
32876237,
32692903,Malaysia
32989677,China
32389516,Spain
32668194,Germany
33062043,Saudi Arabia
32700430,Switzerland
32585674,Brazil
33072111,Canada
32249185,China
32579906,Hong Kong
32664957,UK
32527344,China
32402910,China
32192580,Singapore
32205232,China
32571302,Bosnia and Herzegovina
32797108,United States
32661881,UK
32727142,USA
32896147,
33097561,UK
32219471,Deutschland
32742892,USA
32721799,Brazil
32562665,China
32542872,Australia
33093376,
32342098,USA
32738988,Australia
32694268,
32305587,Korea
33187101,USA
32204987,China
32900245,
32703780,Italy
32476126,Niger
32650672,USA
33085714,Canada
32530469,
32975484,Germany
32541493,
32835021,USA
32387006,Brazil
32900008,
32645475,China
33051368,USA
32700004,China
32520629,USA
33110068,USA
32733003,USA
32723554,Lithuania
32227141,China
33135049,
32004427,
32495372,UK
32960061,India
32833774,
32876941,USA
32409215,Pakistan
32638883,
32503192,China
32400362,Italy
32401828,Brazil
32975182,Ethiopia
32215598,China
32669391,India
32589448,Italy
32659559,South Africa
32585074,Italy
32833832,
33065023,New Zealand
33278462,Canada
32737471,China
32562137,Japan
32803472,USA
32628637,Italy
32792254,USA
32398297,
32591877,France
32495088,USA
32894838,United Kingdom
32293875,Thailand
32337131,USA
32866429,UK
32652254,Korea
32265365,
32445276,UK
33244974,Brazil
33132333,Japan
32503822,
32112977,United Kingdom
33133829,
31967327,China
33013228,
32247836,
33138947,France
32698922,
32897080,United States
33084621,
32372051,Japan
32994856,Singapore
33092539,China
32482249,China
32710929,China
32299867,USA
32533585,Kenya
32330858,United States
32321407,Algeria
32505994,USA
32835278,
32893398,China
32558514,
32936770,Canada
32731090,Belgium
32198004,China
32910469,Italy
32579990,France
33090795,Germany
32744823,USA
32986475,China
33263070,USA
32636055,Turkey
32505908,Italy
32912646,India
32467792,USA
33084566,USA
32390367,Korea
32388468,Germany
32125362,Singapore
32379903,Ireland
32603479,France
32979601,Italy
32242875,India
32834948,China
32583371,Turkey
33169823,Italy
33195480,China
32220557,China
32748582,China
32898845,Spain
32501145,Germany
33139373,USA
32977117,Finland
32422287,United Kingdom
32394153,Ireland
33073064,United Kingdom
32613258,Deutschland
33267759,India
32179140,China
33072117,Italy
32614817,United Kingdom
32729001,Germany
32073161,China
32975064,Korea
32802146,Turkey
32305046,Peru
33017909,India
32497796,Greece
32638909,
32669955,China
33020330,Indonesia
32807944,China
32966765,Sweden
32132184,China
32749759,India
32736419,China
32651900,Malaysia
32623357,Mexico
32702547,Oman
32554533,France
33112930,Egypt
32334395,Indonesia
32860573,Spain
32833200,USA
32738193,USA
33230863,
32661206,India
32342609,USA
32726238,
32574272,France
32423435,China
33209627,Italy
32426303,Madrid
32635935,Pakistan
32534187,China
32989290,UK
33137138,United States
32948624,USA
32535894,
32474026,United Kingdom
32319442,
32327266,Italy
32466477,China
33101320,Malaysia
32893069,
33098641,Qatar
32325426,Korea
32229257,China
32551862,Canada
32773656,Spain
32422057,
32451808,Iraq
32956703,Texas
32432015,USA
32762165,China
32699676,
32656452,United States
33205224,Japan
33108380,Estonia
32340022,China
32968550,
32499073,Italy
32587887,USA
32291076,China
32768943,India
32984405,Greece
32948856,Jordan
32590011,Ireland
33289233,China
32990149,China
32871849,Italy
32814759,France
32730211,France
32405152,Saudi Arabia
32550259,Indonesia
33116688,USA
32349033,Taiwan
32969769,France
32426212,China
32360444,Italy
32400074,Italy
33024281,USA
33172947,China
32710297,Italy
32880300,South Africa
32363391,Georgia
32512479,United States
32482915,Italy
32376146,Italy
32489190,Italy
32948888,Austria
32749808,
32613934,Turkey
32683212,Italy
32585284,Oman
32475759,Russia
32473124,USA
33121624,USA
32505821,China
32344132,China
32362505,Italy
32520291,
32921743,
32786691,United States
33045429,Taiwan
32471004,
33224380,Japan
32935831,Japan
32586724,Spain
32781366,France
32485251,China
32849079,Italy
33194467,USA
32887803,Canada
33006508,
32974677,India
32320211,India
33201768,
32493475,Spain
32497028,Spain
32871864,
32792018,Brazil
32854762,Mexico
32657623,
32913008,France
33121319,China
33053060,
32584330,Mexico
32334323,Italy
32742881,USA
33111059,Iran
32934630,Saudi Arabia
32979593,China
32785110,Italy
32092391,China
32360479,China
32631736,Japan
32660339,USA
32415727,Canada
32418190,Italy
32882393,Singapore
32302257,Italy
32973665,Italy
33083246,China
32654434,
32798952,India
32473310,Hong Kong
32532094,Japan
32274341,China
32149770,China
32838148,Bangladesh
32401346,
32986217,Deutschland
32814926,
32357209,China
33036570,South Africa
32726128,
32738585,USA
33042101,Japan
32108862,Belgium
32426653,
32692406,Russia
32088847,China
32227177,China
32542785,Canada
32761402,USA
32615891,Italy
32660697,
32377965,UK
32794454,Italy
32640030,
32195698,
32622888,
33161409,Switzerland
32344444,
32434788,Switzerland
32692000,CAN
32397951,Iran
32468014,Oman
32577325,USA
32461141,Italy
32636479,USA
32374400,
32328234,
32405090,
32285431,Iran
32604919,Poland
32438340,UK
32193905,Korea
32483428,Lebanon
32511402,Lebanon
32404774,
32753264,USA
32859008,USA
32914945,Turkey
32781484,Germany
33107280,Brazil
32983106,Germany
32266753,China
32317510,India
32475804,Turkey
32554538,
32701249,China
32329159,
32562601,China
33079951,South Africa
33254571,USA
32379417,Poland
32817954,Poland
33169637,Turkey
32692698,Italy
32704352,USA
33042532,Iran
32763809,Germany
33177276,
32417246,Korea
32607304,USA
32894449,Italy
32696883,Turkey
33087414,Italy
32791580,Italy
32433161,
32805345,Italy
33047787,Egypt
33054266,
33170176,Cyprus
32845868,USA
32638107,USA
32438868,China
33017461,
32726185,Brazil
33101484,Oman
32921725,Italy
32504046,USA
32691212,USA
32412914,India
32861337,
32784696,Italy
32429580,USA
33232783,India
32399192,Germany
32588614,Poland
33112895,Japan
32356672,
33149224,Germany
32266828,Italy
32757389,India
32963585,Niger
32522067,France
33162792,China
32520225,
32171059,UK
33006233,USA
32397487,Australia
32962798,Australia
32834947,China
32306492,China
32241791,France
33226815,Iran
32715080,India
32666004,Ireland
32474554,India
32653160,China
32805629,France
32401442,
32282894,Canada
32394639,UK
32617121,Italy
32685881,USA
33082405,United Arab Emirates
32966484,China
32864299,India
32949001,Egypt
32612465,
32768770,Australia
32354636,France
33094705,Saudi Arabia
33034780,China
33083156,USA
32890356,Belgium
32835150,Netherlands
32771034,Saudi Arabia
32929138,Georgia
32456696,Netherlands
32887634,China
33189768,Germany
32552110,India
32365221,China
32771700,Serbia
32917141,USA
32219357,Italy
33116072,United Arab Emirates
32376346,Italy
32668983,Israel
33027185,
32959805,Italy
32285947,China
32040190,USA
32809050,Deutschland
32227123,China
32609415,Germany
33269351,Germany
33113470,India
32520683,China
32396261,USA
32873322,Italy
32367166,France
32565320,Italy
32511534,Italy
32775112,
32991844,Switzerland
32683890,USA
33117402,Italy
32493812,
32489724,
32787771,China
32837731,Saudi Arabia
32546557,UK
32232339,
33148390,China
32694481,
32520508,
32965010,Italy
32392337,United Kingdom
32673190,
32729248,USA
32837729,Libya
32859867,India
32673122,UK
32530505,Canada
32568806,
32403009,USA
32334859,France
32332041,
32915253,Germany
33064678,Mexico
32361911,China
32607310,United States
32645554,China
32454046,
32302082,Italy
32425302,Ireland
32868370,UK
32870159,Spain
32710672,Germany
32540396,Belgium
33221859,India
32654533,India
32395525,China
32761128,China
32239514,China
32572561,Italy
33073694,USA
32347745,Belgium
32735885,Iran
32602046,China
33161757,Iran
33126309,
32312609,China
32444466,
32598310,Croatia
32843127,Spain
32735546,United States
32866534,India
32303363,
32496364,
32627569,UK
32621066,Austria
32606565,USA
32735549,United Kingdom
32371192,China
32737522,France
32074444,China
32167173,Taiwan
32492212,China
32665645,China
32975843,Iceland
32618658,China
32902653,
32835269,
32538831,Germany
32522400,Italy
32444898,Switzerland
32564289,Belgium
32874970,Oman
32700513,United States
32285293,China
33006287,Singapore
32681297,France
32500404,Brazil
32439706,Germany
32356603,Turkey
32221693,China
32561337,France
32553280,Iran
33285191,Hong Kong
32985959,USA
32552792,USA
32601601,USA
32355863,China
33021856,France
32401344,Italy
32994136,Japan
33081456,Russia
32593034,Turkey
33173630,
32585767,Spain
32978312,USA
33271151,Turkey
33043292,UK
32876719,Deutschland
32834575,Morocco
32679348,Canada
32219428,China
33211417,
32890355,
32386545,USA
32500518,Italy
32398298,China
32222164,China
32371362,Brazil
33120625,India
32808808,China
32776354,Italy
32430154,China
32405236,China
32582138,China
32523925,Portugal
32921751,USA
32365022,USA
32507751,Hong Kong
33047093,
32396455,Italy
32979941,Sweden
32629149,United States
32374815,
33129043,Georgia
32986881,Italy
32278111,Italy
33271981,Italy
33162723,Philippines
32542549,USA
32246356,Portugal
32633831,China
33013675,Mexico
32422076,Austria
32669467,China
32865757,Italy
33174632,China
32733448,United States
33027420,
33070775,China
32883679,China
33271063,Germany
32571616,Italy
32741372,China
32306860,Morocco
32942799,
32441764,UK
32849867,Morocco
32837119,India
32352957,India
32643136,Italy
32375144,Belgium
33187633,Taiwan
32213337,China
32861858,Colombia
33010815,USA
32298677,China
32975865,China
32827395,USA
32565483,New Zealand
32519953,Turkey
32317267,China
32835275,
32879107,
32416074,China
33184083,Switzerland
32878732,Switzerland
32245885,USA
32474129,Texas
33020331,Indonesia
32532944,Greece
33249233,South Africa
33134318,Germany
33121920,India
32264791,
32623633,India
32439272,Brazil
32532461,
32760206,China
32329520,Italy
33226078,China
32325475,
32430431,Canada
32719218,USA
32758198,China
33126657,Switzerland
33282675,India
33031085,
33172188,UK
32653111,France
33174695,
32511350,United States
32645151,Spain
33151921,
32451846,USA
32422645,Switzerland
32967639,Italy
32490891,Brazil
33146371,South Africa
33007400,
32120822,Mauritius
32650409,Jordan
32257431,China
32880404,Australia
32642806,Italy
32468151,UK
32840378,Canada
32211755,Singapore
32691391,Greece
33151953,Italy
32887754,
33142370,Brazil
32801804,Italy
32576227,USA
32492531,Spain
32668215,China
32392007,
32475881,Japan
32293743,Singapore
32988978,India
32371231,USA
33028347,Kenya
32647285,USA
33194951,
32405254,Canada
32289832,
32479915,India
33001856,Canada
32329971,
32635743,USA
33117853,China
33119244,China
32897373,
32835290,Italy
32652214,China
32691695,Sweden
32362440,Japan
32412931,
32353740,India
32868447,
32619192,
32145217,China
32972381,Egypt
32525645,France
32628982,
32341943,Spain
32370991,USA
32872577,Poland
32543913,
32526371,Italy
32330336,France
32535706,Italy
32525578,Philippines
33154981,
33275274,China
32918164,India
32824454,Italy
33206959,UK
32659414,Canada
32019636,Sweden
32463718,
32661930,USA
32374546,USA
32978802,Austria
32482250,
33205723,South Africa
32197787,
32412156,Italy
33244965,Russia
32753516,UK
33168542,USA
33138181,Texas
33072500,China
32179125,France
33182412,USA
32530284,United States
32420943,
32439269,Colombia
33000560,Belgium
32337590,China
32845525,UK
32226292,China
32754165,Spain
32487506,United States
31986242,United States
32362314,Germany
32909961,China
33181057,Pakistan
32360286,China
32706088,India
32790191,Japan
32470824,United States
32864341,Colombia
32335053,China
32361169,Italy
32589264,Italy
32360420,China
32467359,China
33176642,Saudi Arabia
33195370,Turkey
32901762,Brazil
32718781,Madrid
32882960,USA
32905145,
32329222,
32988688,France
33058068,USA
32965371,
32834295,
32387011,Poland
32193904,Korea
32598985,Germany
32161408,
32615198,United Kingdom
32330291,Italy
33167960,Croatia
32485164,China
32988724,Italy
32918944,Venezuela
32437659,Germany
33012653,Taiwan
33206833,
32853663,Italy
33167313,Georgia
32560646,China
32745604,Iran
32289263,Texas
32580440,Italy
32425649,China
33015553,Malaysia
32680910,
32516274,Texas
33198751,Italy
32847484,USA
33101790,Texas
33092065,Italy
32980417,UK
32985374,UK
32739397,United States
32526492,Italy
32520513,
33210457,Iran
32493370,China
32862984,France
32643416,
32574702,China
32881072,Japan
32760632,USA
33034824,India
32847031,Italy
32863133,China
32142651,Germany
32436829,Belarus
32558955,China
32624360,Bangladesh
33199970,
32841626,Italy
32892107,United States
32917504,Canada
33093033,France
33285608,
32225176,China
33045350,Iraq
32493466,Georgia
32204758,China
32517815,Italy
32385664,France
33101801,USA
33071794,Brazil
32409114,Iran
32798217,United Kingdom
33002516,Germany
32485970,USA
33221168,Iran
32585665,Spain
33041533,United Kingdom
32682671,Australia
32889104,Italy
32531208,China
33206434,Qatar
32904990,China
32738306,Brazil
32820143,Austria
33161149,Italy
32341913,Iran
32380908,USA
33209439,China
32470470,USA
33013375,France
33232769,USA
33154280,Niger
32475692,France
32362061,Italy
32259576,India
33087047,Iran
32862730,
32845742,China
33133294,Deutschland
32046816,United Kingdom
32935807,Turkey
33141872,France
32251618,Malaysia
32663362,Argentina
32414379,South Africa
32365214,UK
33008593,China
32283163,China
32553350,China
32527987,China
32776905,Iran
33023050,Poland
32905011,China
33161030,France
32165541,Japan
33223766,Indonesia
33213360,Germany
32485610,Italy
32105049,
32312919,UK
32344313,Italy
32706093,
32921283,USA
33210085,Germany
32430424,Italy
32351243,Canada
32269068,China
32284951,USA
33295073,USA
32461193,USA
32771904,France
32911430,Belgium
32737833,Italy
32571612,Italy
32580215,Turkey
33006138,USA
32871412,Canada
32241928,
33026483,Germany
33019920,Brazil
32842601,Spain
32887876,Sweden
32687873,United Kingdom
32410333,UK
32310915,Peru
32762799,Ethiopia
32442333,China
32489743,
32558150,China
32759016,Pakistan
32832200,Texas
33294423,USA
32574896,Italy
33125914,USA
32510716,Italy
32563080,USA
32637965,USA
32594572,China
32713674,USA
32763298,Iran
32794461,Pakistan
32979900,Pakistan
32103284,France
32539765,Singapore
32908214,Australia
33155015,
33052333,
32993751,France
32998791,China
32820074,
32591283,Argentina
32773103,
33234439,USA
32636686,Oman
32453877,China
32763810,China
32407364,China
32628638,Italy
32637738,Germany
33064694,
32926122,
32946527,Japan
32959882,Israel
33237891,Israel
32935607,UK
32771682,United States
33213322,Sri Lanka
33024717,Italy
33091573,India
32825182,Poland
32827813,
32843469,UK
33224928,China
32815458,China
32751484,Germany
32179701,UK
32798789,China
32173576,China
33091230,Australia
32835017,Belgium
32163542,China
32903228,China
32970555,
32917283,Italy
32953287,
32552029,China
32790406,Vietnam
32798003,Italy
32730368,India
32979476,India
32967006,USA
33015424,Saudi Arabia
32538185,Brazil
32842979,USA
32572707,USA
33198725,USA
33033840,
33025046,India
32342928,Malaysia
32835122,Indonesia
32304822,Malaysia
32803277,UK
32528710,Japan
32249538,Italy
32786452,Sweden
33065275,Canada
32712315,Iran
33025503,India
32461288,USA
33150973,China
32618916,
33137649,India
32522523,Switzerland
32663041,
33211442,
32281214,
32619327,Thailand
32360578,CAN
32975066,Korea
32556875,USA
32972125,Korea
33244462,India
33006981,
32834430,Spain
32561389,Austria
32298055,China
32916095,Italy
32502664,China
32405288,USA
32746922,UK
32239127,China
32879473,Germany
32762250,
32514291,China
32365287,
32448098,India
32663601,Denmark
32639461,
32422146,
32409434,
32389514,Spain
32474135,USA
32977632,Greece
32431949,Hong Kong
32609390,
33052685,Texas
32629169,
32277759,France
32777550,France
32417310,China
32761201,Turkey
33111751,
33075136,Canada
32815248,Taiwan
32327306,Denmark
32748336,USA
32851633,Germany
32948103,Italy
32120458,China
32993821,China
32936318,Turkey
32982600,China
32933172,Saudi Arabia
32464158,China
32948440,India
32659152,USA
33066761,Mexico
32634717,India
32657596,Iran
32447057,USA
32402104,Japan
32773297,Brazil
32755529,Australia
32574296,China
32573939,
32681968,Canada
32544570,Korea
33101895,Qatar
32619756,Australia
32437018,Mali
32588200,India
32533876,
32713810,Brazil
33062505,USA
32320741,China
32540884,USA
32999855,Japan
32895641,USA
32647131,UK
32620315,
32534244,Italy
32985963,Indonesia
32649922,China
32711241,Italy
32673562,USA
32611537,Taiwan
32108071,China
32962655,China
32866536,Iran
33292374,USA
32763302,China
33251206,Russia
32359887,Italy
32515699,Russia
33004529,UK
32753391,
32122812,China
33015628,India
32297981,China
32948512,Japan
32882706,USA
33152184,Colombia
32638347,France
32861816,France
32381282,Norway
32350453,UK
32449374,China
33102532,China
32868983,China
32282032,France
32362648,India
32612666,USA
33282072,Tunisia
32969977,China
32557449,Iran
32532691,Italy
32809033,
33187280,Japan
32290901,France
32963831,Germany
32291807,USA
32377018,UK
32150360,Italy
33117408,Israel
32798215,USA
32105638,China
32788913,Japan
32856955,India
32396601,India
32658591,
32946016,Italy
32619390,France
32422364,Netherlands
32294339,France
33017905,Belgium
32763357,USA
32664810,Colombia
32454103,United States
32799318,Colombia
32853491,
32511751,Italy
32329926,USA
32769025,France
32976593,Hanover
32347997,USA
32535876,Austria
32616588,Ireland
33112411,CAN
32818439,Germany
32291797,Germany
32340389,Italy
32645614,China
33054805,USA
32641482,China
32559343,UK
33039221,China
32554423,
32587094,USA
32657550,Spain
32631682,Libya
32405839,Deutschland
33285566,China
32483507,
32692001,Madrid
32660687,Iraq
32400931,China
32880019,Iran
32590109,France
33174922,CAN
33278737,Ecuador
32302459,Canada
32209502,China
32367025,China
32445083,France
32602675,
33255326,UK
33066821,UK
32770738,Turkey
32369475,Peru
32856728,Italy
33194930,India
33190306,Iran
32341101,Italy
32838499,China
33279857,United Kingdom
32670297,Netherlands
32732333,
32665963,China
32836897,Germany
32741312,South Africa
33204079,China
32574285,Brazil
32948531,United Arab Emirates
32546125,Germany
32885463,USA
32975345,Spain
32658860,China
33100379,Belarus
32491888,France
32450631,China
33209137,Greece
32220177,China
32843175,UK
32931361,India
32557011,Taiwan
32785481,Mexico
32554923,
32601885,France
32422529,France
32241901,Singapore
32410896,Bosnia and Herzegovina
32578378,China
32793223,Iran
32643551,USA
33078408,USA
32317432,Australia
32294718,Israel
32827582,USA
33282914,Saudi Arabia
32151674,Italy
32692648,Italy
32784190,Australia
33031797,China
32944968,USA
32942923,USA
32752043,Egypt
32812717,Israel
32380370,Brazil
32367447,Italy
32927375,Belgium
32761481,China
32293003,Germany
32239445,China
33111202,France
32423283,India
32534807,Texas
32447505,USA
32360440,Switzerland
32493459,Australia
32526093,India
32604730,Korea
32569494,Iran
32838286,China
32846910,UK
32580993,UK
32539989,Singapore
32442527,Switzerland
32283575,
32387073,China
32579988,Italy
33157216,Iran
32901196,India
32700555,Germany
32306500,Australia
33055417,Australia
32370065,Taiwan
32680957,Spain
33041712,Spain
32767263,China
32749712,
32633718,United States
32571518,China
32380043,Venezuela
32495332,Taiwan
32708525,Italy
32729850,India
32316063,Italy
32411271,France
32377694,Oman
33240211,China
33067995,Korea
33188185,USA
32983399,Spain
32876276,Brazil
32461212,USA
32292053,China
32529285,Mexico
32543005,Italy
33224961,Iran
33046802,USA
32900752,UK
32621339,USA
32393448,India
32616524,China
32623113,India
32818817,India
32489162,Germany
33190321,Italy
32850989,Italy
32893789,Pakistan
32783494,Georgia
33105688,Oman
32441935,China
32916218,Greece
33203890,USA
32828569,
32779824,Italy
32574236,Ethiopia
32442932,Argentina
33183494,Argentina
33151135,China
32705942,Italy
33242581,China
32841605,Georgia
33167564,USA
32730223,China
32893844,India
33140066,India
32643968,Malaysia
32555367,Germany
32720214,China
32869267,Poland
32737507,United Kingdom
32952145,India
32732883,Italy
32302399,China
32538815,
32513289,Spain
32341111,Spain
32835179,China
32769050,Germany
32454513,China
32458597,Italy
32213332,Singapore
32418237,Switzerland
32611457,USA
32422410,China
32469614,USA
33218120,Canada
32834893,China
32296570,China
33236431,USA
32336959,
33243134,Iran
32359203,
32879307,China
33237893,China
32416357,Spain
33181652,China
32799257,Pakistan
32714103,
32430309,France
32789088,USA
32863012,
32420612,Netherlands
32735721,Australia
32761732,USA
32828864,Korea
32679617,Italy
33005213,Turkey
32442294,Italy
32911080,China
32014114,China
33216851,China
33281125,India
32662421,United States
33039147,Germany
32904469,France
32844107,Niger
32304108,USA
32520031,China
32505172,USA
32404189,Germany
33220791,India
32837683,Taiwan
32385891,Italy
33291939,India
32470238,Italy
32853185,Italy
32376532,China
32868745,France
32839380,Italy
32881014,Italy
32555642,China
33264073,Turkey
32675662,
33151866,France
33173966,China
32534909,Italy
32563547,Colombia
33026200,Italy
32329231,Italy
32472138,USA
32681650,China
32618794,
32446795,China
32988390,USA
33058948,USA
33046047,China
32869330,USA
32405518,France
32995789,France
32623505,Italy
33113348,UK
32251842,China
32352224,Argentina
32430410,France
32554337,Spain
32450201,Italy
32584487,
32244166,China
32538804,
32773511,
32124000,Hong Kong
32897407,UK
32758306,UK
32618497,China
32420674,India
33250893,United Kingdom
32487271,China
32242830,China
32734554,Germany
32496210,China
32534226,Iran
32750256,UK
32608207,Korea
32828653,
32900532,
33156037,
33030464,Brazil
33026201,Italy
33042951,Panama
32472662,Serbia
32437931,Brazil
32283138,China
32841988,Netherlands
32818020,Tanzania
32552178,Iran
32445710,USA
32910943,
32921707,Italy
33102511,Ireland
33195487,United Kingdom
32350235,
32864178,
32145215,China
32894747,USA
33267605,Italy
32585805,USA
32446698,
32851063,China
32706510,Japan
32781200,France
32549133,China
33081851,USA
32901760,Brazil
33146035,Brazil
32538807,Madrid
33281824,China
32344853,Italy
33220345,India
32583808,India
32602045,China
32376394,Spain
32329881,Italy
32418550,Iran
32334905,France
33015822,Saudi Arabia
33166346,China
32650509,France
33251388,Iran
32338809,India
32599633,
32582747,China
32645477,China
33097683,USA
33068865,Turkey
32945110,Italy
32853196,United States
32302953,China
33031048,Italy
33147228,Austria
32470688,Italy
32653511,Brazil
32531325,United Kingdom
32634734,United States
32830642,
32622375,UK
32787328,United States
32861884,United Kingdom
32881907,India
32460391,Turkey
33173434,China
33029758,UK
32735849,USA
32523870,Japan
32579986,Germany
32987179,South Africa
32435879,Spain
32562807,France
33058776,Brazil
32783168,India
33019935,
33015425,Italy
32451877,Austria
32667191,France
32438371,Germany
32345072,China
32492203,Turkey
32052466,China
32245784,USA
32829044,Japan
32845145,China
32446285,USA
32302810,Spain
32895161,China
32842509,Serbia
32017661,China
33037889,USA
33161443,Japan
33239605,USA
32750000,China
32766088,
33068941,Germany
32526252,Italy
33053830,Germany
33115581,Turkey
32307265,France
32974340,India
32889589,Belgium
33024017,
32824639,China
32770807,Australia
32641312,Philippines
32269177,USA
32817662,Qatar
32610879,
32321662,
32699689,USA
32420923,
32378180,USA
32361432,Iran
32331981,Taiwan
32227494,China
32701761,
33092997,Australia
32524253,China
33026746,China
32638344,China
33034151,Germany
33134033,USA
32496741,USA
32423471,Italy
32303575,Switzerland
32360439,United States
32445105,USA
32511309,Belgium
33170884,United States
32407893,China
32543892,India
32444382,Korea
32303509,CAN
32395541,Italy
33219681,Korea
33050053,USA
32369251,
32311462,Italy
32799392,
32621616,China
32401374,Kenya
32534458,
32922297,United States
32927051,Netherlands
32251790,China
